 "nameObj" , "predicate" , "nameDom" ,
 "cross-examination" , "domain_category" , "law" ,
 "cross-examination" , "domain_category" , "jurisprudence" ,
 "direct examination" , "domain_category" , "law" ,
 "direct examination" , "domain_category" , "jurisprudence" ,
 "redirect examination" , "domain_category" , "law" ,
 "redirect examination" , "domain_category" , "jurisprudence" ,
 "interrogative" , "domain_category" , "grammar" ,
 "oral" , "domain_category" , "analysis" ,
 "oral" , "domain_category" , "psychoanalysis" ,
 "oral" , "domain_category" , "depth psychology" ,
 "oral" , "domain_category" , "anatomy" ,
 "oral" , "domain_category" , "general anatomy" ,
 "disclaimer" , "domain_category" , "law" ,
 "disclaimer" , "domain_category" , "jurisprudence" ,
 "contradiction" , "domain_category" , "logic" ,
 "contradiction in terms" , "domain_category" , "logic" ,
 "demur" , "domain_category" , "law" ,
 "demur" , "domain_category" , "jurisprudence" ,
 "demur" , "domain_category" , "law" ,
 "demur" , "domain_category" , "jurisprudence" ,
 "demurral" , "domain_category" , "law" ,
 "demurral" , "domain_category" , "jurisprudence" ,
 "kvetch" , "domain_category" , "Yiddish" ,
 "kvetch" , "domain_category" , "Yiddish" ,
 "expose" , "domain_category" , "photography" ,
 "expose" , "domain_category" , "picture taking" ,
 "judicial admission" , "domain_category" , "law" ,
 "judicial admission" , "domain_category" , "jurisprudence" ,
 "briefing" , "domain_category" , "armed forces" ,
 "briefing" , "domain_category" , "armed services" ,
 "briefing" , "domain_category" , "military machine" ,
 "briefing" , "domain_category" , "military" ,
 "briefing" , "domain_category" , "war machine" ,
 "megillah" , "domain_category" , "Yiddish" ,
 "strategic warning" , "domain_category" , "armed forces" ,
 "strategic warning" , "domain_category" , "armed services" ,
 "strategic warning" , "domain_category" , "military machine" ,
 "strategic warning" , "domain_category" , "military" ,
 "strategic warning" , "domain_category" , "war machine" ,
 "tactical warning" , "domain_category" , "armed forces" ,
 "tactical warning" , "domain_category" , "armed services" ,
 "tactical warning" , "domain_category" , "military machine" ,
 "tactical warning" , "domain_category" , "military" ,
 "tactical warning" , "domain_category" , "war machine" ,
 "warning of attack" , "domain_category" , "armed forces" ,
 "warning of attack" , "domain_category" , "armed services" ,
 "warning of attack" , "domain_category" , "military machine" ,
 "warning of attack" , "domain_category" , "military" ,
 "warning of attack" , "domain_category" , "war machine" ,
 "warning of war" , "domain_category" , "armed forces" ,
 "warning of war" , "domain_category" , "armed services" ,
 "warning of war" , "domain_category" , "military machine" ,
 "warning of war" , "domain_category" , "military" ,
 "warning of war" , "domain_category" , "war machine" ,
 "bayat" , "domain_category" , "Arabic language" ,
 "bayat" , "domain_category" , "Arabic" ,
 "allocution" , "domain_category" , "rhetoric" ,
 "nominating address" , "domain_category" , "politics" ,
 "nominating address" , "domain_category" , "government" ,
 "nominating address" , "domain_category" , "political science" ,
 "nominating speech" , "domain_category" , "politics" ,
 "nominating speech" , "domain_category" , "government" ,
 "nominating speech" , "domain_category" , "political science" ,
 "subornation of perjury" , "domain_category" , "law" ,
 "subornation of perjury" , "domain_category" , "jurisprudence" ,
 "linguistic rule" , "domain_category" , "linguistics" ,
 "linguistic universal" , "domain_category" , "linguistics" ,
 "earned run average" , "domain_category" , "ball" ,
 "earned run average" , "domain_category" , "baseball game" ,
 "earned run average" , "domain_category" , "baseball" ,
 "ERA" , "domain_category" , "ball" ,
 "ERA" , "domain_category" , "baseball game" ,
 "ERA" , "domain_category" , "baseball" ,
 "printout" , "domain_category" , "information processing system" ,
 "printout" , "domain_category" , "data processor" ,
 "printout" , "domain_category" , "electronic computer" ,
 "printout" , "domain_category" , "computing machine" ,
 "printout" , "domain_category" , "computer" ,
 "printout" , "domain_category" , "computing device" ,
 "stripes" , "domain_category" , "armed forces" ,
 "stripes" , "domain_category" , "armed services" ,
 "stripes" , "domain_category" , "military machine" ,
 "stripes" , "domain_category" , "military" ,
 "stripes" , "domain_category" , "war machine" ,
 "grade insignia" , "domain_category" , "armed forces" ,
 "grade insignia" , "domain_category" , "armed services" ,
 "grade insignia" , "domain_category" , "military machine" ,
 "grade insignia" , "domain_category" , "military" ,
 "grade insignia" , "domain_category" , "war machine" ,
 "title bar" , "domain_category" , "computing" ,
 "title bar" , "domain_category" , "computer science" ,
 "ground rule" , "domain_category" , "ball" ,
 "ground rule" , "domain_category" , "baseball game" ,
 "ground rule" , "domain_category" , "baseball" ,
 "Ta'ziyeh" , "domain_category" , "Muhammadanism" ,
 "Ta'ziyeh" , "domain_category" , "Muslimism" ,
 "Ta'ziyeh" , "domain_category" , "Islamism" ,
 "Ta'ziyeh" , "domain_category" , "Islam" ,
 "Ta'ziyeh" , "domain_category" , "Mohammedanism" ,
 "mutation" , "domain_category" , "biological science" ,
 "mutation" , "domain_category" , "biology" ,
 "mutation" , "domain_category" , "genetics" ,
 "mutation" , "domain_category" , "genetic science" ,
 "sublimation" , "domain_category" , "chemistry" ,
 "sublimation" , "domain_category" , "chemical science" ,
 "sublimation" , "domain_category" , "psychological science" ,
 "sublimation" , "domain_category" , "psychology" ,
 "computer error" , "domain_category" , "computing" ,
 "computer error" , "domain_category" , "computer science" ,
 "hardware error" , "domain_category" , "computing" ,
 "hardware error" , "domain_category" , "computer science" ,
 "disk error" , "domain_category" , "computing" ,
 "disk error" , "domain_category" , "computer science" ,
 "software error" , "domain_category" , "computing" ,
 "software error" , "domain_category" , "computer science" ,
 "programming error" , "domain_category" , "computing" ,
 "programming error" , "domain_category" , "computer science" ,
 "runtime error" , "domain_category" , "computing" ,
 "runtime error" , "domain_category" , "computer science" ,
 "run-time error" , "domain_category" , "computing" ,
 "run-time error" , "domain_category" , "computer science" ,
 "semantic error" , "domain_category" , "computing" ,
 "semantic error" , "domain_category" , "computer science" ,
 "syntax error" , "domain_category" , "computing" ,
 "syntax error" , "domain_category" , "computer science" ,
 "algorithm error" , "domain_category" , "computing" ,
 "algorithm error" , "domain_category" , "computer science" ,
 "prang" , "domain_category" , "airplane" ,
 "prang" , "domain_category" , "plane" ,
 "prang" , "domain_category" , "aeroplane" ,
 "prang" , "domain_category" , "car" ,
 "prang" , "domain_category" , "motorcar" ,
 "prang" , "domain_category" , "automobile" ,
 "prang" , "domain_category" , "auto" ,
 "prang" , "domain_category" , "machine" ,
 "crustal movement" , "domain_category" , "geology" ,
 "tectonic movement" , "domain_category" , "geology" ,
 "Ascension of Christ" , "domain_category" , "New Testament" ,
 "Ascension" , "domain_category" , "Christianity" ,
 "Ascension" , "domain_category" , "Christian religion" ,
 "Ascension" , "domain_category" , "New Testament" ,
 "Resurrection of Christ" , "domain_category" , "New Testament" ,
 "Resurrection" , "domain_category" , "New Testament" ,
 "Christ's Resurrection" , "domain_category" , "New Testament" ,
 "smash-up" , "domain_category" , "motor vehicle" ,
 "smash-up" , "domain_category" , "automotive vehicle" ,
 "flame-out" , "domain_category" , "jet engine" ,
 "eruption" , "domain_category" , "vent" ,
 "eruption" , "domain_category" , "volcano" ,
 "cycle of rebirth" , "domain_category" , "Hinduism" ,
 "cycle of rebirth" , "domain_category" , "Hindooism" ,
 "moksa" , "domain_category" , "Hinduism" ,
 "moksa" , "domain_category" , "Hindooism" ,
 "Advent" , "domain_category" , "Christian theology" ,
 "Parousia" , "domain_category" , "Christian theology" ,
 "Second Advent" , "domain_category" , "Christian theology" ,
 "Second Coming of Christ" , "domain_category" , "Christian theology" ,
 "Second Coming" , "domain_category" , "Christian theology" ,
 "growth" , "domain_category" , "biological science" ,
 "growth" , "domain_category" , "biology" ,
 "growth" , "domain_category" , "pathology" ,
 "karma" , "domain_category" , "Hinduism" ,
 "karma" , "domain_category" , "Hindooism" ,
 "karma" , "domain_category" , "Buddhism" ,
 "kismat" , "domain_category" , "Muhammadanism" ,
 "kismat" , "domain_category" , "Muslimism" ,
 "kismat" , "domain_category" , "Islamism" ,
 "kismat" , "domain_category" , "Islam" ,
 "kismat" , "domain_category" , "Mohammedanism" ,
 "kismet" , "domain_category" , "Muhammadanism" ,
 "kismet" , "domain_category" , "Muslimism" ,
 "kismet" , "domain_category" , "Islamism" ,
 "kismet" , "domain_category" , "Islam" ,
 "kismet" , "domain_category" , "Mohammedanism" ,
 "doom" , "domain_category" , "law" ,
 "doom" , "domain_category" , "jurisprudence" ,
 "day of reckoning" , "domain_category" , "New Testament" ,
 "end of the world" , "domain_category" , "New Testament" ,
 "allomerism" , "domain_category" , "chemistry" ,
 "allomerism" , "domain_category" , "chemical science" ,
 "equipment casualty" , "domain_category" , "armed forces" ,
 "equipment casualty" , "domain_category" , "armed services" ,
 "equipment casualty" , "domain_category" , "military machine" ,
 "equipment casualty" , "domain_category" , "military" ,
 "equipment casualty" , "domain_category" , "war machine" ,
 "combat casualty" , "domain_category" , "armed forces" ,
 "combat casualty" , "domain_category" , "armed services" ,
 "combat casualty" , "domain_category" , "military machine" ,
 "combat casualty" , "domain_category" , "military" ,
 "combat casualty" , "domain_category" , "war machine" ,
 "battle damage" , "domain_category" , "armed forces" ,
 "battle damage" , "domain_category" , "armed services" ,
 "battle damage" , "domain_category" , "military machine" ,
 "battle damage" , "domain_category" , "military" ,
 "battle damage" , "domain_category" , "war machine" ,
 "operational casualty" , "domain_category" , "armed forces" ,
 "operational casualty" , "domain_category" , "armed services" ,
 "operational casualty" , "domain_category" , "military machine" ,
 "operational casualty" , "domain_category" , "military" ,
 "operational casualty" , "domain_category" , "war machine" ,
 "operational damage" , "domain_category" , "armed forces" ,
 "operational damage" , "domain_category" , "armed services" ,
 "operational damage" , "domain_category" , "military machine" ,
 "operational damage" , "domain_category" , "military" ,
 "operational damage" , "domain_category" , "war machine" ,
 "casualty" , "domain_category" , "armed forces" ,
 "casualty" , "domain_category" , "armed services" ,
 "casualty" , "domain_category" , "military machine" ,
 "casualty" , "domain_category" , "military" ,
 "casualty" , "domain_category" , "war machine" ,
 "casualty" , "domain_category" , "armed forces" ,
 "casualty" , "domain_category" , "armed services" ,
 "casualty" , "domain_category" , "military machine" ,
 "casualty" , "domain_category" , "military" ,
 "casualty" , "domain_category" , "war machine" ,
 "combat injury" , "domain_category" , "armed forces" ,
 "combat injury" , "domain_category" , "armed services" ,
 "combat injury" , "domain_category" , "military machine" ,
 "combat injury" , "domain_category" , "military" ,
 "combat injury" , "domain_category" , "war machine" ,
 "personnel casualty" , "domain_category" , "armed forces" ,
 "personnel casualty" , "domain_category" , "armed services" ,
 "personnel casualty" , "domain_category" , "military machine" ,
 "personnel casualty" , "domain_category" , "military" ,
 "personnel casualty" , "domain_category" , "war machine" ,
 "oscillation" , "domain_category" , "natural philosophy" ,
 "oscillation" , "domain_category" , "physics" ,
 "repeat" , "domain_category" , "music" ,
 "samsara" , "domain_category" , "Hinduism" ,
 "samsara" , "domain_category" , "Hindooism" ,
 "samsara" , "domain_category" , "Buddhism" ,
 "rematch" , "domain_category" , "game" ,
 "surf" , "domain_category" , "sport" ,
 "surf" , "domain_category" , "athletics" ,
 "ripple" , "domain_category" , "electronics" ,
 "gravitation wave" , "domain_category" , "natural philosophy" ,
 "gravitation wave" , "domain_category" , "physics" ,
 "gravity wave" , "domain_category" , "natural philosophy" ,
 "gravity wave" , "domain_category" , "physics" ,
 "undulation" , "domain_category" , "natural philosophy" ,
 "undulation" , "domain_category" , "physics" ,
 "solitary wave" , "domain_category" , "natural philosophy" ,
 "solitary wave" , "domain_category" , "physics" ,
 "soliton wave" , "domain_category" , "natural philosophy" ,
 "soliton wave" , "domain_category" , "physics" ,
 "soliton" , "domain_category" , "natural philosophy" ,
 "soliton" , "domain_category" , "physics" ,
 "acoustic wave" , "domain_category" , "acoustics" ,
 "sound wave" , "domain_category" , "acoustics" ,
 "transient" , "domain_category" , "natural philosophy" ,
 "transient" , "domain_category" , "physics" ,
 "transient" , "domain_category" , "philosophy" ,
 "seek" , "domain_category" , "computing" ,
